UserId,BirthDate,Age,Balance,Status,createdAt,Location
19256,1996-08-07,27,4198.79,inactive,2023-08-10,"Almas, Tocantins, Brasil"
19257,1996-10-10,27,2859.63,active,2023-08-01,"Couto Magalhães, Tocantins, Brasil"
19258,1989-06-26,34,8284.45,active,2023-05-28,"Paranaíba, Mato Grosso do Sul, Brasil"
19259,1982-04-10,42,1133.58,inactive,2023-01-19,"Fernandes Pinheiro, Paraná, Brasil"
19260,1971-08-12,52,9573.49,active,2023-06-19,"Godoy Moreira, Paraná, Brasil"
19261,1995-12-28,28,3706.28,inactive,2023-02-03,"Santa Terezinha, Mato Grosso, Brasil"
19262,1992-02-03,32,4129.65,active,2023-12-27,"Turvelândia, Goiás, Brasil"
19263,1977-04-25,47,1110.87,inactive,2023-12-11,"Montividiu do Norte, Goiás, Brasil"
19264,1975-08-23,48,1225.21,inactive,2023-03-03,"Caseara, Tocantins, Brasil"
19265,1985-10-13,38,3788.16,active,2023-08-21,"Arroio do Sal, Rio Grande do Sul, Brasil"
19266,1988-06-20,35,6649.6,inactive,2023-08-06,"São José do Goiabal, Minas Gerais, Brasil"
19267,1996-11-21,27,2327.23,inactive,2023-01-07,"Arroio do Padre, Rio Grande do Sul, Brasil"
19268,1973-08-03,50,9155.38,active,2023-05-16,"Itaverava, Minas Gerais, Brasil"
19269,1991-02-08,33,1211.77,inactive,2023-09-10,"Natal, Rio Grande do Norte, Brasil"
19270,1972-02-03,52,6352.92,active,2023-04-21,"Boa Esperança, Minas Gerais, Brasil"
19271,1992-07-03,31,8813.45,active,2023-12-01,"Andradina, São Paulo, Brasil"
19272,1995-06-05,29,8109.73,inactive,2023-07-19,"Serafina Corrêa, Rio Grande do Sul, Brasil"
19273,2001-11-09,22,3845.01,inactive,2023-04-22,"São João da Paraúna, Goiás, Brasil"
19274,1997-08-12,26,2351.44,active,2023-04-21,"Senador Salgado Filho, Rio Grande do Sul, Brasil"
19275,1985-01-26,39,5823.36,active,2023-11-10,"Piratininga, São Paulo, Brasil"
19276,1989-02-23,35,9972.11,inactive,2023-10-13,"Wenceslau Guimarães, Bahia, Brasil"
19277,2001-07-25,22,8152.96,inactive,2023-10-05,"Vargem Grande do Rio Pardo, Minas Gerais, Brasil"
19278,2001-12-11,22,6871.94,inactive,2023-01-18,"Santa Inês, Maranhão, Brasil"
19279,1991-08-26,32,3700.36,inactive,2023-07-23,"Itororó, Bahia, Brasil"
19280,1999-02-03,25,9435.8,inactive,2023-03-17,"Caém, Bahia, Brasil"
19281,1987-03-30,37,7480.35,active,2023-08-26,"Baixo Guandu, Espírito Santo, Brasil"
19282,1998-10-12,25,4391.6,inactive,2023-08-20,"São Sebastião da Amoreira, Paraná, Brasil"
19283,2000-09-01,23,8762.61,inactive,2023-02-15,"Coronel Barros, Rio Grande do Sul, Brasil"
19284,1998-12-30,25,1070.35,active,2023-07-19,"Monte Carmelo, Minas Gerais, Brasil"
19285,1997-02-26,27,4480.19,active,2023-06-17,"Codó, Maranhão, Brasil"
19286,1984-09-16,39,8056.86,active,2023-06-04,"Tianguá, Ceará, Brasil"
19287,1996-05-27,28,9555.96,inactive,2023-06-01,"Gurupá, Pará, Brasil"
19288,1969-11-05,54,7039.14,inactive,2023-06-12,"Araçu, Goiás, Brasil"
19289,1979-07-18,44,8098.53,inactive,2023-10-22,"Ibiúna, São Paulo, Brasil"
19290,1995-11-04,28,8732.48,active,2023-07-21,"Damião, Paraíba, Brasil"
19291,1999-08-19,24,6261.97,active,2023-02-23,"Careiro da Várzea, Amazonas, Brasil"
19292,1980-09-20,43,6823.5,inactive,2023-07-14,"Iuiu, Bahia, Brasil"
19293,2000-08-31,23,5719.14,active,2023-07-27,"São Mateus do Sul, Paraná, Brasil"
19294,1994-11-29,29,7053.5,inactive,2023-02-08,"Garopaba, Santa Catarina, Brasil"
19295,1998-09-03,25,8266.71,inactive,2023-06-28,"Filadélfia, Tocantins, Brasil"
19296,1994-11-20,29,8010.05,inactive,2023-08-10,"Unistalda, Rio Grande do Sul, Brasil"
19297,1991-06-08,32,1470.25,inactive,2023-03-26,"Mucajaí, Roraima, Brasil"
19298,1992-04-03,32,5904.2,inactive,2023-07-05,"Ilha Comprida, São Paulo, Brasil"
19299,1995-06-05,29,1439.39,active,2023-02-19,"Garrafão do Norte, Pará, Brasil"
19300,2000-10-24,23,1163.78,inactive,2023-04-26,"Itueta, Minas Gerais, Brasil"
19301,1996-10-03,27,1501.62,inactive,2023-03-03,"Pedregulho, São Paulo, Brasil"
19302,1994-04-08,30,4689.44,active,2023-08-01,"Mesquita, Rio de Janeiro, Brasil"
19303,1988-08-22,35,8182.69,active,2023-05-11,"Cafezal do Sul, Paraná, Brasil"
19304,1987-06-10,36,8962.6,inactive,2023-02-13,"Mariano Moro, Rio Grande do Sul, Brasil"
19305,1970-10-09,53,2396.83,inactive,2023-10-02,"Cajati, São Paulo, Brasil"
19306,1991-02-23,33,9755.86,inactive,2023-07-22,"Jaguaribara, Ceará, Brasil"
19307,1995-04-02,29,3039.89,inactive,2023-11-28,"Vargem Grande do Rio Pardo, Minas Gerais, Brasil"
19308,1984-07-07,39,5287.95,inactive,2023-06-27,"Floriano, Piauí, Brasil"
19309,1971-07-30,52,2759.4,inactive,2023-12-10,"Aceguá, Rio Grande do Sul, Brasil"
19310,1991-02-25,33,8275.19,active,2023-10-09,"Araguaína, Tocantins, Brasil"
19311,1993-05-28,31,8646.38,inactive,2023-02-24,"Guarinos, Goiás, Brasil"
19312,1965-07-26,58,3513.92,inactive,2023-06-24,"Terra Nova do Norte, Mato Grosso, Brasil"
19313,1987-07-01,36,1834.78,inactive,2023-08-23,"Codó, Maranhão, Brasil"
19314,1989-02-18,35,1441.35,inactive,2023-10-04,"Presidente Bernardes, Minas Gerais, Brasil"
19315,1976-01-31,48,4305.72,inactive,2023-02-17,"Lagoa do Sítio, Piauí, Brasil"
19316,1995-03-22,29,1563.83,inactive,2023-02-06,"Engenheiro Coelho, São Paulo, Brasil"
19317,1993-11-23,30,8343.82,inactive,2023-04-23,"Caldeirão Grande, Bahia, Brasil"
19318,1989-06-05,35,4207.08,inactive,2023-04-18,"Aquiraz, Ceará, Brasil"
19319,1999-06-03,25,4499.98,active,2023-10-19,"Santo Afonso, Mato Grosso, Brasil"
19320,1994-02-01,30,3767.5,inactive,2023-09-21,"Albertina, Minas Gerais, Brasil"
19321,2001-10-06,22,6357.29,inactive,2023-02-06,"Milagres do Maranhão, Maranhão, Brasil"
19322,1993-09-06,30,3900.12,inactive,2023-09-23,"Bom Jesus das Selvas, Maranhão, Brasil"
19323,1978-05-20,46,3271.47,inactive,2023-09-26,"Bituruna, Paraná, Brasil"
19324,1971-04-22,53,4318.64,active,2023-04-13,"São Lourenço, Minas Gerais, Brasil"
19325,1971-01-29,53,4829.32,active,2023-01-15,"Bom Jesus, Rio Grande do Norte, Brasil"
19326,1990-04-16,34,1114.05,inactive,2023-01-29,"Santa Rosa de Lima, Santa Catarina, Brasil"
19327,1999-11-06,24,7743.21,active,2023-01-11,"Açailândia, Maranhão, Brasil"
19328,1981-06-28,42,4240.56,active,2023-03-20,"Nazareno, Minas Gerais, Brasil"
19329,1979-07-03,44,5577.34,active,2023-01-05,"Campos Altos, Minas Gerais, Brasil"
19330,1996-10-14,27,8235.65,active,2023-10-29,"São Gonçalo do Rio Abaixo, Minas Gerais, Brasil"
19331,1989-11-27,34,8382.67,active,2023-11-12,"Bananeiras, Paraíba, Brasil"
19332,2000-06-25,23,3507.04,active,2023-10-07,"Santa Cruz do Rio Pardo, São Paulo, Brasil"
19333,1989-11-03,34,9524.77,inactive,2023-08-16,"Indiara, Goiás, Brasil"
19334,1978-04-21,46,6788.22,active,2023-08-11,"Ouro Preto do Oeste, Rondônia, Brasil"
19335,1984-09-11,39,7171.88,active,2023-12-27,"Lagoa dos Três Cantos, Rio Grande do Sul, Brasil"
19336,1992-06-13,31,1424.19,inactive,2023-07-12,"Conceição, Paraíba, Brasil"
19337,1996-05-18,28,6149.95,inactive,2023-08-02,"Baraúna, Paraíba, Brasil"
19338,1990-04-19,34,6009.03,active,2023-07-18,"Benedito Novo, Santa Catarina, Brasil"
19339,1996-02-29,28,8227.29,active,2023-10-15,"Darcinópolis, Tocantins, Brasil"
19340,1984-12-13,39,5072.81,active,2023-11-14,"Itambé, Bahia, Brasil"
19341,1991-08-01,32,9258.23,active,2023-10-23,"Pirenópolis, Goiás, Brasil"
19342,1988-05-21,36,5746.29,inactive,2023-12-28,"Itaipulândia, Paraná, Brasil"
19343,1999-02-08,25,2663.2,active,2023-03-26,"Conselheiro Pena, Minas Gerais, Brasil"
19344,1964-02-04,60,4352.22,inactive,2023-12-23,"Raul Soares, Minas Gerais, Brasil"
19345,1980-09-03,43,8408.39,inactive,2023-01-21,"Serrano do Maranhão, Maranhão, Brasil"
19346,1994-06-20,29,8911.88,active,2023-06-22,"Nossa Senhora dos Remédios, Piauí, Brasil"
19347,1998-03-21,26,9529.51,inactive,2023-01-02,"Cristais, Minas Gerais, Brasil"
19348,1995-11-20,28,8070.66,active,2023-10-01,"Novo Mundo, Mato Grosso, Brasil"
19349,1999-09-11,24,6344.64,active,2023-04-13,"Cianorte, Paraná, Brasil"
19350,1998-01-21,26,4127.32,inactive,2023-04-04,"Luzilândia, Piauí, Brasil"
19351,1965-10-09,58,3008.29,inactive,2023-05-09,"Ibirajuba, Pernambuco, Brasil"
19352,2000-11-02,23,2942.31,active,2023-09-20,"Cotia, São Paulo, Brasil"
19353,1996-06-25,27,1371.78,inactive,2023-05-10,"Rochedo de Minas, Minas Gerais, Brasil"
19354,1987-11-19,36,9772.82,inactive,2023-07-12,"Santana dos Montes, Minas Gerais, Brasil"
19355,1997-06-17,26,1780.17,inactive,2023-01-22,"Joca Marques, Piauí, Brasil"
19356,1973-04-23,51,7067.67,inactive,2023-05-11,"Santa Bárbara do Leste, Minas Gerais, Brasil"
19357,1990-12-13,33,2840.93,inactive,2023-06-16,"Nova Soure, Bahia, Brasil"
19358,1974-04-17,50,1024.61,active,2023-12-22,"Serra dos Aimorés, Minas Gerais, Brasil"
19359,1996-08-01,27,3062.44,inactive,2023-05-02,"José Boiteux, Santa Catarina, Brasil"
19360,1990-12-16,33,2961.71,inactive,2023-09-23,"Rafael Fernandes, Rio Grande do Norte, Brasil"
19361,1995-06-04,29,4498.89,inactive,2023-09-25,"Pindoretama, Ceará, Brasil"
19362,1996-01-01,28,5826.67,active,2023-05-07,"Santa Maria das Barreiras, Pará, Brasil"
19363,1967-02-21,57,1180.49,inactive,2023-06-02,"Santa Cruz de Salinas, Minas Gerais, Brasil"
19364,1998-11-18,25,5458.77,active,2023-06-26,"Barreiras, Bahia, Brasil"
19365,2000-10-21,23,5974.37,active,2023-02-21,"Iguaraçu, Paraná, Brasil"
19366,1994-11-07,29,3738.31,active,2023-06-22,"Sapucaí-Mirim, Minas Gerais, Brasil"
19367,1994-09-21,29,4350.99,inactive,2023-08-09,"Rio Grande do Piauí, Piauí, Brasil"
19368,1989-06-10,34,6738.89,inactive,2023-07-03,"Cerro Grande, Rio Grande do Sul, Brasil"
19369,1968-10-12,55,9792.85,inactive,2023-01-24,"Verê, Paraná, Brasil"
19370,1999-08-24,24,8758.01,inactive,2023-12-06,"Luisburgo, Minas Gerais, Brasil"
19371,1992-07-28,31,9892.05,inactive,2023-02-11,"Paraíso do Sul, Rio Grande do Sul, Brasil"
19372,1976-08-17,47,6297.39,inactive,2023-07-04,"Ponto Chique, Minas Gerais, Brasil"
19373,1983-07-30,40,7635.06,active,2023-07-11,"Nova Rosalândia, Tocantins, Brasil"
19374,1992-09-05,31,8188.24,inactive,2023-06-25,"Nova Petrópolis, Rio Grande do Sul, Brasil"
19375,1996-09-13,27,7502.68,active,2023-05-26,"Salto Grande, São Paulo, Brasil"
19376,1972-09-13,51,4987.3,active,2023-12-01,"Santo Antônio do Leste, Mato Grosso, Brasil"
19377,1992-11-20,31,6602.6,active,2023-11-30,"Natividade, Rio de Janeiro, Brasil"
19378,1997-12-24,26,2271.58,active,2023-02-12,"Nova Campina, São Paulo, Brasil"
19379,1992-09-26,31,6036.66,inactive,2023-08-12,"Itapororoca, Paraíba, Brasil"
19380,1993-10-21,30,5466.37,inactive,2023-10-01,"Francisco Alves, Paraná, Brasil"
19381,2000-08-14,23,6322.45,active,2023-10-24,"Wanderlândia, Tocantins, Brasil"
19382,1972-09-03,51,2929.82,active,2023-01-31,"Carapebus, Rio de Janeiro, Brasil"
19383,2000-10-03,23,8255.09,inactive,2023-08-20,"Caracol, Mato Grosso do Sul, Brasil"
19384,1990-11-02,33,5409.37,active,2023-05-26,"Realeza, Paraná, Brasil"
19385,1964-04-04,60,6279.57,inactive,2023-01-01,"Balsa Nova, Paraná, Brasil"
19386,1973-12-03,50,3061.13,inactive,2023-08-01,"Jordão, Acre, Brasil"
19387,1993-04-21,31,5546.01,active,2023-07-10,"Altamira, Pará, Brasil"
19388,1995-07-30,28,1419.33,inactive,2023-02-12,"Hortolândia, São Paulo, Brasil"
19389,1995-06-28,28,6413.1,inactive,2023-05-01,"Fazenda Rio Grande, Paraná, Brasil"
19390,2001-04-26,23,6219.42,active,2023-01-29,"Saltinho, Santa Catarina, Brasil"
19391,1976-12-23,47,1589.77,active,2023-02-04,"Anastácio, Mato Grosso do Sul, Brasil"
19392,1999-05-04,25,6594.73,active,2023-09-12,"Tapes, Rio Grande do Sul, Brasil"
19393,1997-10-12,26,2627.38,inactive,2023-06-05,"Camalaú, Paraíba, Brasil"
19394,1979-03-20,45,9679.24,active,2023-05-13,"Rosário Oeste, Mato Grosso, Brasil"
19395,1978-08-09,45,4787.54,active,2023-12-01,"Guarani das Missões, Rio Grande do Sul, Brasil"
19396,1980-10-13,43,8527.68,inactive,2023-06-28,"Rorainópolis, Roraima, Brasil"
19397,1974-01-25,50,3810.12,active,2023-10-25,"Estrela, Rio Grande do Sul, Brasil"
19398,1990-07-19,33,2357.65,inactive,2023-11-19,"Santa Margarida do Sul, Rio Grande do Sul, Brasil"
19399,1995-03-13,29,3865.88,active,2023-02-15,"Lassance, Minas Gerais, Brasil"
19400,1997-08-04,26,7969.85,inactive,2023-10-24,"Pirassununga, São Paulo, Brasil"
19401,1987-06-19,36,8177.24,active,2023-01-31,"Catuípe, Rio Grande do Sul, Brasil"
19402,1999-03-10,25,4580.42,active,2023-07-13,"Juruaia, Minas Gerais, Brasil"
19403,2000-08-15,23,5703.94,inactive,2023-06-08,"Diamante, Paraíba, Brasil"
19404,1981-02-22,43,5410.38,active,2023-11-20,"Dona Inês, Paraíba, Brasil"
19405,1992-05-17,32,4888.82,inactive,2023-12-11,"Santa Lúcia, Paraná, Brasil"
19406,1977-03-08,47,7838.93,inactive,2023-07-26,"Sabáudia, Paraná, Brasil"
19407,1991-12-13,32,8965.96,inactive,2023-11-05,"Coreaú, Ceará, Brasil"
19408,1995-08-27,28,1915.57,active,2023-12-07,"Campina da Lagoa, Paraná, Brasil"
19409,1984-11-18,39,2927.95,active,2023-01-22,"São Benedito, Ceará, Brasil"
19410,1996-06-12,27,6068.18,inactive,2023-12-18,"Areia Branca, Rio Grande do Norte, Brasil"
19411,2000-10-02,23,9411.93,inactive,2023-05-31,"Faxinalzinho, Rio Grande do Sul, Brasil"
19412,1998-06-03,26,6573.84,active,2023-03-23,"Francisco Santos, Piauí, Brasil"
19413,1998-01-03,26,6007.12,inactive,2023-08-19,"Mato Leitão, Rio Grande do Sul, Brasil"
19414,1991-03-27,33,1137.47,active,2023-01-17,"Lagoa Formosa, Minas Gerais, Brasil"
19415,1978-01-23,46,7044.48,inactive,2023-11-08,"Itapuca, Rio Grande do Sul, Brasil"
19416,2001-03-28,23,1186.56,active,2023-03-01,"Itapicuru, Bahia, Brasil"
19417,1983-05-14,41,5573.63,active,2023-09-04,"Nova Venécia, Espírito Santo, Brasil"
19418,1990-01-22,34,1048.09,inactive,2023-05-31,"Vera Cruz, São Paulo, Brasil"
19419,1990-08-06,33,7293.4,active,2023-12-13,"Bagé, Rio Grande do Sul, Brasil"
19420,1996-06-05,28,9346.63,active,2023-12-18,"Primeira Cruz, Maranhão, Brasil"
19421,1983-07-27,40,1920.46,inactive,2023-11-01,"Nova Santa Rita, Piauí, Brasil"
19422,1999-12-30,24,6335.74,inactive,2023-09-18,"Jaboticatubas, Minas Gerais, Brasil"
19423,1986-06-18,37,1056.22,inactive,2023-10-09,"Santa Inês, Bahia, Brasil"
19424,1994-05-22,30,9568.01,inactive,2023-04-17,"São José dos Ausentes, Rio Grande do Sul, Brasil"
19425,1993-07-22,30,4709.52,active,2023-05-04,"Carvalhos, Minas Gerais, Brasil"
19426,1982-06-13,41,9719.8,active,2023-01-14,"Betânia do Piauí, Piauí, Brasil"
19427,2000-09-27,23,1687.28,active,2023-06-10,"Vale do Paraíso, Rondônia, Brasil"
19428,1993-05-07,31,6997.76,active,2023-09-22,"Vieirópolis, Paraíba, Brasil"
19429,1977-07-16,46,6213.81,active,2023-05-15,"Três Coroas, Rio Grande do Sul, Brasil"
19430,2001-05-10,23,4047.35,active,2023-05-26,"Arealva, São Paulo, Brasil"
19431,1998-09-17,25,7377.27,inactive,2023-07-24,"Mongaguá, São Paulo, Brasil"
19432,1981-08-29,42,8599.69,active,2023-05-24,"Augusto Corrêa, Pará, Brasil"
19433,1987-07-02,36,6293.61,inactive,2023-03-06,"Conde, Paraíba, Brasil"
19434,1999-04-29,25,9568.79,inactive,2023-01-30,"Buritizal, São Paulo, Brasil"
19435,1995-05-18,29,4956.13,active,2023-06-28,"Sapucaí-Mirim, Minas Gerais, Brasil"
19436,1982-03-25,42,2267.16,inactive,2023-09-27,"Canarana, Mato Grosso, Brasil"
19437,1995-05-10,29,4630.61,inactive,2023-05-17,"Ponto Chique, Minas Gerais, Brasil"
19438,1993-11-17,30,8729.66,active,2023-06-22,"Icó, Ceará, Brasil"
19439,1993-07-03,30,8976.32,active,2023-03-04,"Marcionílio Souza, Bahia, Brasil"
19440,2001-06-29,22,2704.93,inactive,2023-12-28,"Pantano Grande, Rio Grande do Sul, Brasil"
19441,1995-11-29,28,9964.51,inactive,2023-10-29,"Caracaraí, Roraima, Brasil"
19442,1990-07-31,33,7403.35,active,2023-11-05,"Mirante da Serra, Rondônia, Brasil"
19443,1999-05-31,25,5354.38,inactive,2023-02-15,"Tocantínia, Tocantins, Brasil"
19444,1997-10-09,26,8225.92,active,2023-08-08,"São Miguel do Passa Quatro, Goiás, Brasil"
19445,1972-02-18,52,9397.8,active,2023-07-04,"Itacuruba, Pernambuco, Brasil"
19446,1991-10-25,32,6340.54,inactive,2023-08-10,"Geminiano, Piauí, Brasil"
19447,1999-04-10,25,8697.09,active,2023-09-14,"Passos, Minas Gerais, Brasil"
19448,1996-12-10,27,5036.86,inactive,2023-12-27,"São Sebastião do Passé, Bahia, Brasil"
19449,1996-04-20,28,2199.13,active,2023-10-08,"Bofete, São Paulo, Brasil"
19450,1988-10-27,35,2336.59,active,2023-10-29,"Cupira, Pernambuco, Brasil"
19451,1989-02-28,35,4572.3,inactive,2023-10-28,"Rafael Godeiro, Rio Grande do Norte, Brasil"
19452,1977-02-02,47,6642.36,inactive,2023-10-20,"Una, Bahia, Brasil"
19453,1964-05-03,60,9921.33,active,2023-02-15,"Bonito, Mato Grosso do Sul, Brasil"
19454,1973-06-10,50,9402.45,inactive,2023-02-01,"Coronel Barros, Rio Grande do Sul, Brasil"
19455,1992-10-01,31,6817.46,active,2023-05-20,"Palma, Minas Gerais, Brasil"
19456,1985-09-17,38,8571.5,inactive,2023-07-26,"Jaguapitã, Paraná, Brasil"
19457,1979-07-28,44,1596.57,inactive,2023-04-17,"Serrinha, Bahia, Brasil"
19458,1993-11-27,30,4619.6,active,2023-11-10,"Nantes, São Paulo, Brasil"
19459,1995-08-19,28,9539.21,active,2023-09-26,"Palmares Paulista, São Paulo, Brasil"
19460,1993-07-30,30,1346.65,inactive,2023-06-06,"Arealva, São Paulo, Brasil"
19461,1993-04-28,31,4075.29,active,2023-05-31,"Santa Maria, Rio Grande do Sul, Brasil"
19462,1993-05-19,31,3138.53,inactive,2023-05-25,"Josenópolis, Minas Gerais, Brasil"
19463,1978-02-19,46,9183.52,active,2023-08-21,"Atílio Vivácqua, Espírito Santo, Brasil"
19464,1994-09-19,29,9329.62,inactive,2023-09-18,"Santa Bárbara do Pará, Pará, Brasil"
19465,1986-09-02,37,6319.14,active,2023-05-01,"Duartina, São Paulo, Brasil"
19466,1999-08-20,24,1206.68,active,2023-12-09,"Milagres do Maranhão, Maranhão, Brasil"
19467,1980-11-29,43,9851.25,active,2023-09-04,"Luziânia, Goiás, Brasil"
19468,1995-09-01,28,3539.89,inactive,2023-02-23,"São Félix de Minas, Minas Gerais, Brasil"
19469,1986-10-03,37,2147.72,inactive,2023-07-12,"Faro, Pará, Brasil"
19470,1995-01-23,29,2828.12,inactive,2023-04-29,"Jacaraci, Bahia, Brasil"
19471,1994-11-12,29,2296.36,active,2023-01-04,"São Felipe D'Oeste, Rondônia, Brasil"
19472,1972-07-09,51,3416.8,inactive,2023-12-13,"Turvolândia, Minas Gerais, Brasil"
19473,1999-04-29,25,1831.17,inactive,2023-09-07,"Terezópolis de Goiás, Goiás, Brasil"
19474,1979-12-24,44,4917.47,inactive,2023-10-08,"Cláudia, Mato Grosso, Brasil"
19475,2001-06-05,23,3290.94,inactive,2023-10-12,"Paulo Ramos, Maranhão, Brasil"
19476,1978-02-12,46,4646.42,active,2023-11-12,"Caetés, Pernambuco, Brasil"
19477,1977-03-08,47,6574.13,inactive,2023-02-01,"Itaobim, Minas Gerais, Brasil"
19478,1977-08-27,46,8484.03,active,2023-02-01,"Pitangueiras, São Paulo, Brasil"
19479,1976-03-09,48,8188.56,inactive,2023-04-03,"Riqueza, Santa Catarina, Brasil"
19480,1971-10-10,52,3486.66,inactive,2023-01-26,"Loanda, Paraná, Brasil"
19481,1999-12-20,24,7497.57,inactive,2023-08-08,"Pindoba, Alagoas, Brasil"
19482,1974-12-15,49,6164.98,inactive,2023-10-13,"Coluna, Minas Gerais, Brasil"
19483,2001-01-20,23,5985.86,active,2023-10-03,"Romaria, Minas Gerais, Brasil"
19484,2001-10-25,22,7723.58,inactive,2023-05-19,"Caraá, Rio Grande do Sul, Brasil"
19485,2001-12-04,22,4796.7,inactive,2023-11-06,"Taquaritinga do Norte, Pernambuco, Brasil"
19486,1987-06-24,36,1513.16,inactive,2023-12-10,"Aloândia, Goiás, Brasil"
19487,1990-07-23,33,6642.5,inactive,2023-11-10,"Santa Inês, Paraíba, Brasil"
19488,1995-09-14,28,2600.12,active,2023-06-18,"Tucunduva, Rio Grande do Sul, Brasil"
19489,1982-11-21,41,7225.98,inactive,2023-01-14,"Novo Horizonte do Sul, Mato Grosso do Sul, Brasil"
19490,1978-06-17,45,1654.03,active,2023-06-26,"Cristalândia, Tocantins, Brasil"
19491,1991-04-05,33,4219.72,active,2023-03-27,"Cachoeiro de Itapemirim, Espírito Santo, Brasil"
19492,1994-11-08,29,1904.87,active,2023-02-15,"São Carlos, São Paulo, Brasil"
19493,1974-01-03,50,3935.59,inactive,2023-07-02,"Jaborandi, Bahia, Brasil"
19494,1975-10-16,48,3032.32,active,2023-01-03,"Guaramiranga, Ceará, Brasil"
19495,1991-04-03,33,1867.16,inactive,2023-01-27,"São Pedro do Iguaçu, Paraná, Brasil"
19496,1995-10-14,28,3044.25,active,2023-05-06,"Canavieiras, Bahia, Brasil"
19497,2001-03-06,23,7749.65,inactive,2023-01-09,"Murutinga do Sul, São Paulo, Brasil"
19498,1994-06-01,30,1925.68,active,2023-11-13,"Alto Parnaíba, Maranhão, Brasil"
19499,1971-09-23,52,4495.57,active,2023-11-30,"Torixoréu, Mato Grosso, Brasil"
19500,1989-09-19,34,6000.12,inactive,2023-11-27,"Itirapuã, São Paulo, Brasil"
19501,1991-08-24,32,2971.2,inactive,2023-10-24,"Barra do Quaraí, Rio Grande do Sul, Brasil"
19502,1986-10-21,37,2282.7,active,2023-08-03,"Borborema, Paraíba, Brasil"
19503,1993-11-15,30,9393.45,inactive,2023-05-19,"Almirante Tamandaré do Sul, Rio Grande do Sul, Brasil"
19504,1997-12-06,26,1336.03,active,2023-04-11,"Itaporanga, São Paulo, Brasil"
19505,1998-02-12,26,1290.39,active,2023-04-07,"Doutor Maurício Cardoso, Rio Grande do Sul, Brasil"
19506,1977-03-13,47,6686.54,inactive,2023-02-18,"Couto Magalhães, Tocantins, Brasil"
19507,1997-12-14,26,5078.19,inactive,2023-06-09,"Francisco Badaró, Minas Gerais, Brasil"
19508,1991-07-08,32,4155.64,inactive,2023-09-15,"Francisco Santos, Piauí, Brasil"
19509,1990-10-13,33,9145.07,inactive,2023-03-24,"Pacujá, Ceará, Brasil"
19510,1980-04-12,44,4346.88,inactive,2023-06-30,"Coronel Xavier Chaves, Minas Gerais, Brasil"
19511,1964-10-18,59,1702.99,active,2023-02-15,"Caputira, Minas Gerais, Brasil"
19512,1990-09-13,33,6047.77,active,2023-05-11,"Rebouças, Paraná, Brasil"
19513,1998-06-26,25,7514.49,active,2023-04-19,"Nova Fátima, Paraná, Brasil"
19514,1991-12-12,32,3884.69,inactive,2023-06-27,"Catende, Pernambuco, Brasil"
19515,1993-08-07,30,5731.45,inactive,2023-07-06,"Campo Erê, Santa Catarina, Brasil"
19516,1993-08-20,30,7343.38,inactive,2023-05-06,"Olho d'Água do Borges, Rio Grande do Norte, Brasil"
19517,1991-11-07,32,7130.19,inactive,2023-02-26,"Guatambú, Santa Catarina, Brasil"
19518,1995-12-27,28,7868.98,inactive,2023-02-11,"Bebedouro, São Paulo, Brasil"
19519,1993-10-18,30,6228.33,active,2023-09-17,"Bom Jardim, Rio de Janeiro, Brasil"
19520,1973-09-23,50,3484.9,active,2023-10-20,"Espírito Santo, Rio Grande do Norte, Brasil"
19521,1994-03-24,30,5257.35,active,2023-05-26,"Santa Teresa, Espírito Santo, Brasil"
19522,1997-07-31,26,1430.73,inactive,2023-11-27,"Rio Tinto, Paraíba, Brasil"
19523,1999-06-12,24,1916.85,active,2023-08-23,"Barcarena, Pará, Brasil"
19524,1997-12-18,26,6042.9,inactive,2023-03-26,"Campo Alegre, Alagoas, Brasil"
19525,1998-01-10,26,6096.01,active,2023-08-30,"Imbituba, Santa Catarina, Brasil"
19526,1995-12-29,28,8541.87,inactive,2023-09-11,"Cidelândia, Maranhão, Brasil"
19527,1965-04-26,59,8372.5,active,2023-08-17,"Sucupira do Riachão, Maranhão, Brasil"
19528,1995-08-11,28,7678.33,inactive,2023-07-12,"Gentio do Ouro, Bahia, Brasil"
19529,2001-09-15,22,9597.26,inactive,2023-08-12,"Ribeira do Pombal, Bahia, Brasil"
19530,1985-02-19,39,6277.07,active,2023-02-14,"Ibirataia, Bahia, Brasil"
19531,1971-09-05,52,7759.52,active,2023-11-29,"Itauçu, Goiás, Brasil"
19532,1988-03-31,36,5343.85,active,2023-03-08,"Taquara, Rio Grande do Sul, Brasil"
19533,1998-09-22,25,5191.16,active,2023-10-10,"Aparecida, São Paulo, Brasil"
19534,1998-09-15,25,9559.3,inactive,2023-04-12,"Nova Mutum, Mato Grosso, Brasil"
19535,2001-04-16,23,8363.08,active,2023-09-27,"Araguacema, Tocantins, Brasil"
19536,1982-03-27,42,3942.1,inactive,2023-08-25,"Ivaiporã, Paraná, Brasil"
19537,1979-08-01,44,3506.88,inactive,2023-04-21,"Carmolândia, Tocantins, Brasil"
19538,1994-06-30,29,4500.54,active,2023-04-14,"Gravatá, Pernambuco, Brasil"
19539,1981-07-17,42,7747.55,inactive,2023-09-19,"Almino Afonso, Rio Grande do Norte, Brasil"
19540,1985-10-18,38,5891.47,active,2023-12-05,"Marcação, Paraíba, Brasil"
